ts,open,high,low,close,volume
2019-07-14,306.57,318.3,222.58,226.19,819930.4696254424
2019-07-21,225.99,235.27,191.0,225.04,1235293.3475711197
2019-07-28,225.18,228.0,197.7,210.92,614107.78201901
2019-08-04,211.22,225.69,203.47,222.41,323779.00911028
2019-08-11,222.45,240.0,200.68,217.0,594077.1216719999
2019-08-18,217.00735209,217.47,174.2,194.9,443658.77722506993
2019-08-25,194.9,203.95,180.0,186.31,377903.77027851
2019-09-01,186.37,194.26,164.12,171.25,361744.11039754003
2019-09-08,171.46,184.9,165.3,181.96,432805.94349023
2019-09-15,181.88,191.37,174.37,189.64,322431.32289625995
2019-09-22,189.63,224.79,188.83,211.25588839,629559.25448803
2019-09-29,211.75,212.21,153.12,169.84,855486.24711263
2019-10-06,169.91,186.56,165.56,170.56,442444.6998900399
2019-10-13,170.49,198.0,169.01,181.57,455305.53674638004
2019-10-20,181.51,189.0,167.97079352,176.11,308399.00416347
2019-10-27,176.1,199.08,153.21,184.58,647489.48969293
2019-11-03,184.72,193.65,177.23,182.19,254862.68826879998
2019-11-10,182.17,195.21,180.5,189.68,283538.89837913
2019-11-17,189.68,190.89,177.09,184.53,206370.42053300998
2019-11-24,184.48,185.04,138.33,141.18,417945.45546466
2019-12-01,141.17,158.85,133.58,151.84,372304.11631749
2019-12-08,152.04,155.21,144.15,151.41,201668.46375777002
2019-12-15,151.38,152.04,140.0,143.1050594,176534.56311693002
2019-12-22,143.1,143.39429585,116.72,132.77,362812.95506691997
2019-12-29,132.84,138.63,122.77,134.9,252672.65026516997
2020-01-05,134.88624355,138.45,126.36,135.6,301807.27106225
2020-01-12,135.55,147.98,135.09,146.34,312051.50515912997
2020-01-19,146.35,178.97,142.24,166.84,717447.3821424699
2020-01-26,166.73415619,171.32,155.75773912,168.16,224762.16463439
2020-02-02,168.16,194.0,165.44762536,188.69,408668.57140541
2020-02-09,188.85,230.0,184.79,228.23,589720.2890784
2020-02-16,228.33,287.32,216.1,259.01,1128762.3337751199
2020-02-23,258.99,287.0,243.01,264.53,768715.4391276401
