ts,open,high,low,close,volume
2016-06-21,742.98,742.98,635.37,668.6,102133.43481751013
2016-06-22,669.0,688.32,588.88,605.85,100527.24338806994
2016-06-23,605.87,639.0,555.56,625.8,122951.19634304012
2016-06-24,625.8,679.99,625.79,665.5,92367.92348682022
2016-06-25,665.99,698.0,640.11,664.87,55625.812189070166
2016-06-26,664.38,668.01,614.33,627.42,45122.5197124501
2016-06-27,627.75,662.33,616.07,662.33,46177.36715309002
2016-06-28,662.28,664.26,631.65,646.61,35578.387307360004
2016-06-29,646.22,646.25,621.58,640.0,33257.97319913002
2016-06-30,640.29,677.47,635.57,674.74,40248.02350751002
2016-07-01,674.57,690.62,667.61,674.75,41619.56329063002
2016-07-02,675.04,706.0,673.36,705.99,29202.5184462
2016-07-03,705.99,706.98,644.1,659.29,44643.74663855007
2016-07-04,659.33,684.44,644.46,681.34,23524.418154609997
2016-07-05,681.35,682.7,655.3,667.8,17404.86098630999
2016-07-06,667.77,682.9,666.71,677.04,15922.737704849995
2016-07-07,677.35,682.0,610.1,640.51,75728.02667603028
2016-07-08,640.33,666.66,633.75,664.8,32848.48926483003
2016-07-09,664.42,664.43,620.0,648.11,46883.1586784201
2016-07-10,648.12,651.47,636.09,649.72,10274.864722099997
2016-07-11,649.08,662.6,643.4,647.95,13920.792177959998
2016-07-12,648.19,679.9,645.45,667.19,30215.611421000045
2016-07-13,667.07,669.87,652.51,653.7,17511.79159831001
2016-07-14,653.61,667.5,649.89,659.78,20197.93077133999
2016-07-15,660.18,669.95,658.11,665.5,9472.169583939998
2016-07-16,665.5,669.65,659.12,665.33,5924.144144769996
2016-07-17,665.33,689.96,663.61,683.2,20414.443628000055
2016-07-18,683.18,686.74,666.02,674.3,18078.663625090012
2016-07-19,674.31,678.59,665.0,675.0,10947.297734900007
2016-07-20,675.3,676.0,661.0,665.85,12852.469112070014
2016-07-21,665.91,668.0,654.97,665.01,10702.005596680005
2016-07-22,665.01,668.0,639.41,648.04,27841.923112710076
2016-07-23,648.11,657.13,644.97,654.03,10004.547168719997
2016-07-24,654.9,664.15,650.52,661.82,14018.785654070005
2016-07-25,661.73,664.41,646.22,654.17,14838.341104710009
2016-07-26,653.91,657.61,640.56,648.47,20359.80927161
2016-07-27,648.1,662.78,646.44,655.51,13286.864400609995
2016-07-28,655.5,659.67,652.52,655.93,8880.202421109996
2016-07-29,656.52,660.49,654.54,658.34,9227.871506030002
2016-07-30,658.32,660.46,647.79,654.99,8090.960484639985
2016-07-31,654.99,655.17,621.25,622.83,33255.80467900002
2016-08-01,622.83,627.35,605.01,608.29,31426.516030029998
2016-08-02,608.24,615.29,595.0,604.1,33013.96233754001
2016-08-03,,,,,0.0
2016-08-04,,,,,0.0
2016-08-05,,,,,0.0
2016-08-06,,,,,0.0
2016-08-07,,,,,0.0
2016-08-08,,,,,0.0
2016-08-09,,,,,0.0
2016-08-10,579.0,614.5,579.0,590.28,21352.11111853001
2016-08-11,590.5,599.75,584.59,591.27,15295.562428059995
2016-08-12,591.26,593.0,584.0,585.5,6287.987600260001
2016-08-13,585.5,590.02,582.0,583.73,6420.322836959998
2016-08-14,583.73,583.75,564.0,569.41,7530.30904219
2016-08-15,569.65,575.75,562.99,564.64,7650.169516529997
2016-08-16,564.55,579.0,564.0,574.17,6221.584671389998
2016-08-17,574.23,578.5,569.0,571.83,5033.03121331
2016-08-18,571.95,578.75,569.71,572.21,6000.622988500003
2016-08-19,572.33,577.25,570.82,573.51,2942.5172668100013
