ts,open,high,low,close,volume
2016-06-21,5.3492,5.3492,4.5315,4.8547,107098.65403954001
2016-06-22,4.8561,4.9773,3.7128,4.0007,247669.66251672988
2016-06-23,4.0,4.025,3.51,3.888,166399.99246661
2016-06-24,3.9145,4.3999,3.8862,4.2775,101055.92153505
2016-06-25,4.2833,4.486000000000001,3.91,4.243,69610.72032919001
2016-06-26,4.2319,4.2696,3.9215,4.0731,26631.216630790004
2016-06-27,4.0588,4.1786,4.0291,4.175,15357.188697590002
2016-06-28,4.1887,4.1955,4.0131,4.1299,15687.53229674
2016-06-29,4.0867,4.1171,4.0,4.0599,11026.26675647
2016-06-30,4.0599,4.3026,4.0239,4.2091,27396.87907224999
2016-07-01,4.2091,4.3877,4.1792,4.2663,28585.791823940002
2016-07-02,4.2667,4.6695,4.2667,4.6532,61379.393010560016
2016-07-03,4.6532,4.6578,4.1503,4.2809,69408.33389245
2016-07-04,4.2534,4.563,4.1789,4.5127,44792.34631570001
2016-07-05,4.5165,4.55,4.3433,4.4219,36505.352238269996
2016-07-06,4.434,4.4863,4.4021,4.4799,5566.140368680001
2016-07-07,4.4799,4.518,3.915,4.102,74804.20870077002
2016-07-08,4.1372,4.25,4.0562,4.25,21987.180341090007
2016-07-09,4.203,4.2294,3.97,4.1223,27242.970364819994
2016-07-10,4.1188,4.1586,4.0621,4.138,4703.716639339999
2016-07-11,4.1074,4.2131,4.0631,4.1274,8692.12153114
2016-07-12,4.112,4.2494,4.0824,4.1843,29529.654459849997
2016-07-13,4.18,4.2425,4.15,4.1734,6627.50622682
2016-07-14,4.15,4.2,4.1258,4.1701,4458.091986289999
2016-07-15,4.1959,4.1999,4.1472,4.19,3451.11999009
2016-07-16,4.1582,4.2093,4.1115,4.16,9827.772103790001
2016-07-17,4.16,4.2852,4.152,4.1928,6663.472736310001
2016-07-18,4.2188,4.2377,4.1521,4.169,6745.151282009999
2016-07-19,4.1967,4.1974,4.147,4.1817,3456.868550719999
2016-07-20,4.16,4.18,4.1082,4.1574,10962.260758620001
2016-07-21,4.1302,4.1513,4.0841,4.1160000000000005,11365.336197679999
2016-07-22,4.112,4.1641,3.9617,4.0360000000000005,32762.942002120006
2016-07-23,4.0359,4.0628,4.013999999999999,4.0596,2392.8180753900006
2016-07-24,4.03,4.1094,4.0084,4.0933,25879.76062126
2016-07-25,4.085,4.0922,3.9998,4.0102,14050.484038030001
2016-07-26,4.0457,4.0559,3.9008,3.98,31390.497521520003
2016-07-27,3.9701,4.0079,3.9258,3.9536,3292.7578542200004
2016-07-28,3.9633,4.013999999999999,3.9517,3.9930000000000003,5450.15738923
2016-07-29,3.966,4.1148,3.9553,4.0767,9340.268319120003
2016-07-30,4.0986,4.115,4.02,4.0551,18253.127475290003
2016-07-31,4.0786,4.08,3.9,3.9419999999999997,20563.342144630005
2016-08-01,3.9315,3.9599,3.8519,3.8534,43150.054819100005
2016-08-02,3.8837,3.9106,3.7,3.7332,27222.869786960007
2016-08-03,,,,,0.0
2016-08-04,,,,,0.0
2016-08-05,,,,,0.0
2016-08-06,,,,,0.0
2016-08-07,,,,,0.0
2016-08-08,,,,,0.0
2016-08-09,,,,,0.0
2016-08-10,3.75,3.88,3.5491,3.56,55783.30485105
2016-08-11,3.56,3.7460000000000004,3.46,3.7460000000000004,51684.689847890004
2016-08-12,3.74,3.77,3.61,3.66,44030.93127916998
2016-08-13,3.66,3.75,3.5791,3.69,64668.461631999984
2016-08-14,3.69,3.7058,3.5829,3.63,17362.54823976
2016-08-15,3.63,3.65,3.49,3.53,78055.57731374004
2016-08-16,3.53,3.63,3.5195,3.6,22757.53052278
2016-08-17,3.594,3.61,3.56,3.5702,26543.1001482
2016-08-18,3.59,3.639,3.57,3.5907,15358.356765810004
2016-08-19,3.5907,3.6241,3.57,3.6226,801.5174582400001
2016-08-20,3.5789999999999997,3.6295,3.5789999999999997,3.6235,571.92458016
2016-08-21,3.6219,3.6348,3.5996,3.6246,692.7895147700001
2016-08-22,3.6349,3.687,3.5996,3.6719999999999997,2255.57831004
2016-08-23,3.6873,4.02,3.67,3.95,24637.562669340008
2016-08-24,3.95,3.9685,3.8414,3.8414,8167.189805890001
2016-08-25,3.8501,3.8688,3.7683,3.8159,3152.9115955600005
2016-08-26,3.8159,3.8596,3.775,3.84,1090.06570349
2016-08-27,3.84,3.8480000000000003,3.7103,3.758,3040.57329734
2016-08-28,3.7301,3.7808,3.708,3.7645,2202.2864277099998
2016-08-29,3.781,3.8085,3.7460000000000004,3.7719,2532.5109438399995
2016-08-30,3.7699,3.85,3.74,3.803,5607.83558994
2016-08-31,3.803,3.8169999999999997,3.7771,3.8089999999999997,963.5003937299999
2016-09-01,3.8,3.866,3.799,3.8262,1639.8433299899998
2016-09-02,3.835,3.855,3.8,3.8169999999999997,3757.8647812599997
2016-09-03,3.8217,3.9863,3.8132,3.9154,5683.1381363599985
2016-09-04,3.945,4.1080000000000005,3.9095,4.0101,18293.51758709
2016-09-05,4.0389,4.0969,3.964,3.9781,13601.764343379999
2016-09-06,4.005,4.0199,3.9295,3.97,9208.98147874
2016-09-07,3.97,4.007,3.9211,4.0051,4853.812859729999
2016-09-08,4.0043,4.0599,3.9753,4.0289,7514.013303400001
2016-09-09,4.0285,4.04,3.9573,3.9789,4190.181549669999
2016-09-10,4.003,4.0221,3.98,4.0199,282.86003979
2016-09-11,4.0011,4.0193,3.873,3.8977,8146.606759150001
2016-09-12,3.8896,3.8992,3.7274,3.8569,6542.24297621
2016-09-13,3.818,3.8799,3.81,3.845,934.5373526300003
2016-09-14,3.878,3.9017,3.85,3.892,637.95496284
2016-09-15,3.85,3.887,3.85,3.86,1568.7426798899999
2016-09-16,3.8361,3.8833,3.825,3.83,1675.5246683600012
2016-09-17,3.83,3.83,3.8025,3.8110000000000004,219.32199081
2016-09-18,3.81,3.85,3.8066,3.8334,516.03297933
2016-09-19,3.85,3.8758,3.8369999999999997,3.8369999999999997,2225.8428299899997
2016-09-20,3.8301,3.8587,3.7948,3.7948,2052.38950526
2016-09-21,3.793,3.81,3.7151,3.8011,26792.01509582
2016-09-22,3.78,3.7875,3.7501,3.7506,794.2377713300001
